o	n	s	s	n	s	n	n	n	n	n	n	s
61010219	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010219	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010219	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010220	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010220	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010222	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010223	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010223	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010223	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010224	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010224	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010225	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010228	1	aside_1	func	BossShow;boss=31500630;anim_id=48	0	0	0	0	0	0	0	BOSS展示
61010228	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010228	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010226	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010226	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010226	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010227	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010227	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010229	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010230	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010230	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010230	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010231	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010231	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010232	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010235	1	aside_1	func	BossShow;boss=31500650;anim_id=597	0	0	0	0	0	0	0	BOSS展示
61010235	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010235	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010233	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010233	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010233	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010234	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010234	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010236	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010237	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010237	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010237	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010238	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010238	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010239	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010242	1	aside_1	func	BossShow;boss=31500670;anim_id=69	0	0	0	0	0	0	0	BOSS展示
61010242	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010242	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010240	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010240	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010240	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010241	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010241	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010243	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010244	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010244	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010244	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010245	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010245	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010246	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010249	1	aside_1	func	BossShow;boss=31500690;anim_id=803	0	0	0	0	0	0	0	BOSS展示
61010249	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010249	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010247	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010247	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010247	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010248	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010248	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010250	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010251	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010251	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010251	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010252	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010252	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010253	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010256	1	aside_1	func	BossShow;boss=31500710;anim_id=656	0	0	0	0	0	0	0	BOSS展示
61010256	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010256	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010254	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010254	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010254	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010255	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010255	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010257	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010258	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010258	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010258	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010259	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010259	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010260	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010263	1	aside_1	func	BossShow;boss=31500730;anim_id=66	0	0	0	0	0	0	0	BOSS展示
61010263	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010263	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010261	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010261	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010261	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010262	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010262	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010264	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010265	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010265	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010265	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010266	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010266	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010267	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010268	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010268	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010268	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010269	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010269	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010270	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010271	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010271	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010271	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010272	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010272	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010273	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010276	1	aside_1	func	BossShow;boss=31500770;anim_id=943	0	0	0	0	0	0	0	BOSS展示
61010276	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010276	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010274	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010274	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010274	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010275	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010275	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010277	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010278	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010278	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010278	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010279	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010279	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010280	1	aside_1	func	BeginAnim;lookat=2;3;easeInOut	0	0	0	0	0	0	0	开场角色展示
61010283	1	aside_1	func	BossShow;boss=31500790;anim_id=112	0	0	0	0	0	0	0	BOSS展示
61010283	1	aside_1	func	PlayBossShowUI	0	0	0	0	0	0	0	BOSS展示名字和描述
61010283	1	aside_1	func	BossAnimEnd	0	0	0	0	0	0	0	BOSS展示结束
61010281	1	aside_1	func	BossDead;350;2000	0	0	0	0	0	0	0	BOSS死亡慢动作
61010281	1	aside_1	func	EndPose;anim_id=44;pos_name=hero_win	0	0	0	0	0	0	0	队长展示
61010281	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
61010282	1	aside_1	func	EndPose;anim_id=45;pos_name=hero_lose;show_hero_num=1;	0	0	0	0	0	0	0	战斗失败
61010282	1	aside_1	func	EndPoseFinish	0	0	0	0	0	0	0	队长展示2
60043000	1	aside_1	talk	gs_screenplay.str31042	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	啊，时间过得真快，得去和我妈妈汇合了。
60043001	1	aside_1	talk	gs_screenplay.str31043	assetbundles/prefabs/ui/image/icon/drama_dh/dikoulangzi_dh.assetbundle	0	0	0	1	1	0	啊，雏实…接下来要去哪里呢……
60043002	1	aside_1	talk	gs_screenplay.str31044	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	这些是升品材料呢，听说 [00FF00]升品[-]会让你变得更强哦！
60043003	1	aside_1	talk	gs_screenplay.str31045	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	满星通关耶，这儿有不错的奖励，快看看吧！
60043004	1	aside_1	talk	gs_screenplay.str31046	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	啊，收集了好多妈妈的碎片，够给她提升星级了呢！
60043005	1	aside_1	talk	gs_screenplay.str31047	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	升星能大幅提升属性，还会解锁新技能哟！
60043006	1	aside_1	talk	gs_screenplay.str31048	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	好像是 经验药水 呢！知道吗，角色等级越高，能力就越强哦
60043007	1	aside_1	talk	gs_screenplay.str31049	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	感觉怎么样？要不要给其他角色使用药水呢……
60043008	1	aside_1	talk	gs_screenplay.str31050	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	呀！差点忘了，升级技能能加强技能效果，你还不知道吧？
60043009	1	aside_1	talk	gs_screenplay.str31051	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	我记得技能等级上限取决于角色等级上限，别忘了在角色升级后就来升级技能哦！
60043010	1	aside_1	talk	gs_screenplay.str31052	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	咦？好像是任务提醒，去看看吧！
60043011	1	aside_1	talk	gs_screenplay.str31053	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	完成每日任务可以获得大量战队经验，记得来完成哦！
60043012	1	aside_1	talk	gs_screenplay.str31054	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	像是有人想加入我们的队伍，要去看看吗？
60043013	1	aside_1	talk	gs_screenplay.str31055	assetbundles/prefabs/ui/image/icon/drama_dh/tailang_dh.assetbundle	0	0	0	1	1	0	让我参战吧！
60043014	1	aside_1	talk	gs_screenplay.str31056	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	我们的材料还够给新来的提升品质吗？要不要去看看？
60043015	1	aside_1	talk	gs_screenplay.str31057	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	走吧，继续去冒险！
60043016	1	aside_1	talk	gs_screenplay.str31058	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	刚才是…感到吃力了吗？要是能升级装备就好了，能让战斗轻松不少呢。
60043017	1	aside_1	talk	gs_screenplay.str31059	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	据说升级装备可以提升角色的属性哦，快给所有的装备提升等级吧！
60043018	1	aside_1	talk	gs_screenplay.str31060	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	听说精英关卡能收集到好多角色碎片和图纸，快去看看吧！
60043019	1	aside_1	talk	gs_screenplay.str31061	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	哇！又有奖励宝箱咯！
60043020	1	aside_1	talk	gs_screenplay.str31062	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	太好了，居然有张图纸，听说这能提升装备品质，快去试试吧！
60043021	1	aside_1	talk	gs_screenplay.str31063	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	升品后的装备会增长属性，还能提升装备等级上限哟！
60043022	1	aside_1	talk	gs_screenplay.str31064	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	快看啊，刚开始这几天，能从这儿拿到不少奖励呢。
60043023	1	aside_1	talk	gs_screenplay.str31065	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	（笛口雏实）还有这么多目标没达成啊，就算是为了奖励，也要好好努力了。
60043024	1	aside_1	talk	gs_screenplay.str31066	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	每天都能在竞技场挑战对手获得积分呢！听说这里的规矩是积分越高，奖励越丰厚！
60043025	1	aside_1	talk	gs_screenplay.str31067	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	这些奖牌，现在就去商店换成喜欢的东西吧！
60043026	1	aside_1	talk	gs_screenplay.str31068	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	哇，我们有饰品材料咯，快拿去升级饰品吧！
60043027	1	aside_1	talk	gs_screenplay.str31069	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	又变强了，快给其他角色强化吧！
60043028	1	aside_1	talk	gs_screenplay.str31070	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	这里可以结识更多伙伴，还有丰富奖励，快些找个社团加入吧。
60043029	1	aside_1	talk	gs_screenplay.str31071	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	哥哥姐姐们经常抱怨钱不够花，听说参加高速阻击活动会有很多金币奖励呢。
60043030	1	aside_1	talk	gs_screenplay.str31072	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	记得用来提升角色等级的经验药水吗？参加保卫战能拿到不少经验药水呢！
60043031	1	aside_1	talk	gs_screenplay.str31073	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	稀有的升星石呢，能用来 装备升阶 ，要试试吗？
60043032	1	aside_1	talk	gs_screenplay.str31074	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	极限挑战中不断挑战更高层数，就能获得更多奖励哦！每天还能免费重置1次，可以立即回到第一层。
60043033	1	aside_1	talk	gs_screenplay.str31075	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	世界BOSS每晚8点出现，对BOSS造成的伤害越高，获得奖励越多！记得前来哦！
60043034	1	aside_1	talk	gs_screenplay.str31076	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	据说远征试炼每层都是不同玩家，加油挑战更高层数，去争取更多的奖励吧。
60043035	1	aside_1	talk	gs_screenplay.str31077	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	天赋树有3条，可以选择不同的天赋来加点，就能获得对应属性提升哦！
60043036	1	aside_1	talk	gs_screenplay.str31078	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	他们说每日任务和闯关宝箱中能获得天赋点，记得常去升级天赋哦！
60043037	1	aside_1	talk	gs_screenplay.str31079	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	占领的区域不同，得到的奖励也不一样。记住哦！区域等级越高，奖励就越高！
60043038	1	aside_1	talk	gs_screenplay.str31080	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	哈哈，我们成功占领这里啦，记得2小时后要来这儿收取资源哦！
60043039	1	aside_1	talk	gs_screenplay.str31081	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	跟其他玩家一起讨伐克隆人吧！讨伐成功有对应角色碎片拿哦！
60043040	1	aside_1	talk	gs_screenplay.str31082	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	这个挑战叫小丑计划，有人挑战成功后得到了大量金币和研究点！
60043041	1	aside_1	talk	gs_screenplay.str31083	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	只要研究这些武器，就可以大幅提升各属性值啦 ！
60043042	1	aside_1	talk	gs_screenplay.str31084	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	再试试呢！
60043043	1	aside_1	talk	gs_screenplay.str31085	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	这里能随机匹配到另外9名玩家，要和他们决斗吗？会按排名给予丰厚奖励哦！
60043044	1	aside_1	talk	gs_screenplay.str31086	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	训练等级提升可增加角色属性，还有意想不到的战队全能属性哦！
60043045	1	aside_1	talk	gs_screenplay.str31087	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	果然变强了呀！看来别的角色也不能放松训练哦！
60043046	1	aside_1	talk	gs_screenplay.str31088	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	你想随机匹配还是邀请好友进行3V3对抗，这里都能满足哦！
60043047	1	aside_1	talk	gs_screenplay.str31089	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	每个社团都归属于相应的大区，在加入社团前，我们得先去选择一个大区哦！
60043048	1	aside_1	talk	gs_screenplay.str31090	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	1	0	收集任意角色后可以点击【激活】按钮获得属性加成。对任意角色进行升星后可以点击【提升】按钮获得属性加成。通过图鉴获得的属性加成对玩家所有角色生效。
60043049	1	aside_1	talk	gs_screenplay.str31091	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	0	0	0
60043050	1	aside_1	talk	gs_screenplay.str31092	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	0	0	0
60043051	1	aside_1	talk	gs_screenplay.str31093	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	0	0	0
60043052	1	aside_1	talk	gs_screenplay.str31094	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	0	0	0
60043053	1	aside_1	talk	gs_screenplay.str31094	assetbundles/prefabs/ui/image/icon/drama_dh/dikouchushi_dh.assetbundle	0	0	0	1	0	0	0
60041000	1	aside_1	func	ShowFigthCameraObj;0	0	0	0	0	0	0	0	关闭战斗相机
60041000	1	aside_1	func	PlayScreenplay;obj=jinmu_bianshen,;pos=0,0.5,0;rot=0,180,0;anim_name=stand;rollback=0;	0	0	0	0	0	0	0	板凳金木研待机动画
60041000	1	aside_1	func	ScreenPlayOver	0	0	0	0	0	0	0	镜头结束
60041000	1	aside_1	func	ShowFigthCameraObj;0	0	0	0	0	0	0	0	关闭战斗相机
60041000	1	aside_1	func	ShowAllUI;0	0	0	0	0	0	0	0	隐藏UI
60041001	1	aside_1	func	DeleteObj;list=jinmu_bianshen,	0	0	0	0	0	0	0	板凳金木研待机动画结束
60041001	1	aside_1	func	PlayVideo;assetbundles/prefabs/video/ghoul_shapeshift.mp4	0	0	0	0	0	0	0	金木研、杰森变身视频
60041001	1	aside_1	func	ShowAllUI;1	0	0	0	0	0	0	0	显示UI
60041001	1	aside_1	func	ShowFigthCameraObj;1	0	0	0	0	0	0	0	打开战斗相机
60041002	1	aside_1	func	EmptyFunc;	0	0	0	0	0	0	0	调用技能
